spanish_src,english_ref,model_output,input_ppl,hit_max_tokens,spanish_tokens,english_ref_tokens,output_tokens,spanish_chars,english_ref_chars,output_chars,spanish_fertility,english_ref_fertility,output_fertility,is_empty,is_repetitive,has_spanish_leak,length_ratio,is_too_short,is_too_long
"En esta cuentas, sitios como Gmail y Yahoo están bloqueados. ","In these accounts, sites such as Gmail and Yahoo are blocked. ","In this book, sites like Gmail and Yahoo are blocked.",53.0,True,19,15,13,51,51,44,0.37254901960784315,0.29411764705882354,0.29545454545454547,False,False,False,0.8666666666666667,False,False
Hasta el 2008 el Banco Grameen ha prestado $7.600 millones. ,By 2008 Grameen Bank had lent $7.6 billion. ,"Until 2008, the Bank of Ghana has provided $7.600 million.",66.0,True,21,15,15,50,36,49,0.42,0.4166666666666667,0.30612244897959184,False,False,False,1.0,False,False
"@Inakamon_jiji: “Apropiación del presupuesto para la reconstrucción, burócratas imperdonables”, dice en el periódico. ","@Inakamon_jiji: “Appropriation of reconstruction budget, unforgivable bureaucrats.” says the paper. ","@Inakamon_jiji: “Apropiación del presupuesto para la reconstrucción, burócratas imperdonables”, dice en el periódico.",72.5,True,41,27,40,105,90,105,0.3904761904761905,0.3,0.38095238095238093,False,False,True,1.4814814814814814,False,False
"Muchos de los secuestradores quedan impunes, pues solo una de cada setecientas víctimas de secuestro denuncia a su secuestrador, aunque el código penal del país condene el secuestro de novias con tres años de cárcel. ","Most of the kidnappings go unpunished. Only one out of 700 subjected to abduction files a lawsuit against the kidnappers, although the country's criminal code makes forceful bride-kidnapping punishable by three years in jail. ","The police are often unable to identify the perpetrators of the crime, and the victims are often unable to identify the perpetrators.",12.75,True,69,51,26,182,192,112,0.3791208791208791,0.265625,0.23214285714285715,False,False,False,0.5098039215686274,False,False
Barack Obama viene de un mundo en el que ha visto y vivido lo bueno y lo malo de ambos lados del espectro del color. ,Barack Obama comes from a world in which he has not just seen but lived the good and bad of both ends of the color spectrum. ,Barack Obama is a man who has seen and lived the good and the bad of both sides of the color spectrum.,24.625,True,37,29,24,92,99,81,0.40217391304347827,0.29292929292929293,0.2962962962962963,False,False,False,0.8275862068965517,False,False
"Ningún elemento de forma aislada es más importante que otro, todos estamos trabajando por el desarrollo de la nación. ",No single item is more important than the other because we are all working towards national development. ,"No one element of isolation is more important than another, we are all working on the development of the nation.",22.0,True,32,19,22,99,88,93,0.32323232323232326,0.2159090909090909,0.23655913978494625,False,False,False,1.1578947368421053,False,False
"A principios de éste mes, el 8 de agosto, Mohamed Rashed Al-Shohhi, un administrador de un foro en línea en el Emirato de Ras Al-Khaimah (EAU) fue condenado a un año en prisión y una multa de casi US$ 13,600 (Dh50,000) por el contenido considerado difamatorio publicado por un anónimo en el popular foro que él moderaba majan.net (suspendido). ","Earlier this month, on August 8th, Mohamed Rashed al-Shohhi, an online forum administrator in the Emirate of Ras Al-Khaimah (UAE) has been sentenced to one year in prison and a fine of nearly US$ 13,600 (Dh50,000) for content deemed defamatory published by anonymous on the popular forum board he moderated majan.net (suspended). ","This month, August 8, Mohamed Rashed Al-Shohhi, an administrator of a forum on the Internet in the Emirate of Ras Al-Khaimah (EAU) was sentenced to a year in prison and a fine of almost US$ 13,600 (Dh50,000) for the content of a forum he moderates.",25.75,True,117,89,73,285,278,204,0.4105263157894737,0.32014388489208634,0.35784313725490197,False,False,False,0.8202247191011236,False,False
"Vi un pequeño grupo de gente joven que caminaba en la vía, un tipo ondeaba una bandera, animando a la gente a seguirlo, pero no muchos lo hicieron y los policías de tránsito se las arreglaron para despejar el camino muy rápidamente. ","I saw a small group of young people who walked out onto the road, one guy was waving a flag, encouraging people to follow him, but not many did and traffic cops managed to clear up the road very quickly. ","The police were very busy, and they were very nice to us.",16.125,True,76,45,14,191,164,46,0.39790575916230364,0.27439024390243905,0.30434782608695654,False,False,False,0.3111111111111111,False,False
"Aunque el artículo fue publicado el 21 de abril de 2012, su contenido estuvo a disposición de muchas personas en Tayikistán después que algunas partes fueran traducidas y reproducidas por algunos medios locales a comienzos de mayo. ","Although the article was published on April 21, 2012, its content became available to many people in Tajikistan only after parts of it were translated and reproduced by select local media in early May. ","The article was published on April 21, 2012.",13.375,True,67,40,10,195,168,37,0.3435897435897436,0.23809523809523808,0.2702702702702703,False,False,False,0.25,True,False
La abogada Kawahara hizo un llamado a una acción y participación más activa y responsable por parte de los políticos sin importar el partido político al cual pertenezcan. ,Lawyer Kawahara calls for more proactive and responsible action and participation by the politicians irrespective of which party they belong to. ,The lawyer Kawahara made a call to an action and more active and responsible for part of the politicians without any party affiliation.,22.75,True,46,26,26,143,124,113,0.32167832167832167,0.20967741935483872,0.23008849557522124,False,False,False,1.0,False,False
En la carta se expresa que Yusuf Juma es el mejor nominado. ,"He has sent a letter to the Nobel Prize committee, stating that Yusuf Juma is the best nominee. Juma is now in prison and faces tortures. ",In the letter it is stated that Yusuf Juma is the best nominated.,61.75,True,20,35,17,48,112,53,0.4166666666666667,0.3125,0.32075471698113206,False,False,False,0.4857142857142857,False,False
Muchas personas las han atribuido a las autoridades locales y a las agencias de inteligencia. ,Many have attributed them to the local authorities and intelligence agency. ,Many people have attributed the local authorities and intelligence agencies to the local and intelligence agencies.,14.6875,True,27,13,17,79,65,100,0.34177215189873417,0.2,0.17,False,False,False,1.3076923076923077,False,False
¿Es Kosovo culpable del conflicto en Ossetia del Sur? ,Is Kosovo to blame for the fighting in South Ossetia? ,Kosovo is blamed for the conflict in Ossetia-Albania.,115.5,True,17,15,18,45,44,46,0.37777777777777777,0.3409090909090909,0.391304347826087,False,False,False,1.2,False,False
"Meles es el dictador más sofisticado que ha monopolizado el mercado con Relaciones Públicas y engaños, comprando a senadores, representantes del Congreso, columnistas y profesores con dinero y mentiras, alzándose así como líder. ","Meles is the most sophisticated dictator who cornered the market in PR or deception by buying senators, congressional representatives, columnists and professors with money and lies, thus piling up himself as a leader. ",The most powerful man in the world.,28.375,True,67,42,8,196,185,29,0.34183673469387754,0.22702702702702704,0.27586206896551724,False,False,False,0.19047619047619047,True,False
“¡Pero necesito llevarme mi motocicleta! ,“But I need to take my motorcycle with me! ,"“But I need my bike!”, the driver said.",46.0,True,17,12,12,36,34,32,0.4722222222222222,0.35294117647058826,0.375,False,False,False,1.0,False,False
"Ya ven, no fue un desfile de verdad, sino una pequeña acción de calle. ","You see, this wasn’t a real Pride, but a small street action. ","I was not a real event, but a small action of street.",45.25,True,24,18,14,57,50,42,0.42105263157894735,0.36,0.3333333333333333,False,False,False,0.7777777777777778,False,False
Los podcasters en la parodia de los residentes de mrbrownshow le temen a los bengalíes “alien”. ,"Podcasters at the mrbrownshow lampoon residents' fear of ""alien"" Banglas. ",The podcasters in the parody of the residents of mrbrownshow fear the Bengali “alien”.,191.0,True,31,22,23,80,64,73,0.3875,0.34375,0.3150684931506849,False,False,False,1.0454545454545454,False,False
"Pakatan Rakyat, a través de sus varias políticas de pronunciamiento, incluyendo el Marco del Política Común de Pakatan Rakyat en diciembre del 2009 y el Buku Jingga en diciembre del 2010, ha reiterado el compromiso del PR de mantener las características fundamentales en la Constitución Malaya, en particular, ""defender el rol y responsabilidad de la instutución de la Monarquía Constitucional"". ","Pakatan Rakyat, through its various policy pronouncements, including the Pakatan Rakyat Common Policy Framework in December 2009 and the Buku Jingga on December 2010, had reiterated the PR’s commitment to uphold the fundamental features in the Malaysian Constitution, in particular “to defend the role and responsibility of the institution of Constitutional Monarchy”. ","The Malaysian People's Party (DAP) has reiterated its commitment to maintain the fundamental characteristics of the Malaysian Constitution, including the role and responsibility of the Monarchy in the Constitution, in particular, ""defend the role and responsibility of the Monarchy in the Constitution"".",20.375,True,112,72,54,336,317,262,0.3333333333333333,0.22712933753943218,0.20610687022900764,False,False,False,0.75,False,False
Los periódicos han descrito la tragedia como “la mayor en la historia de Tanzania” y “el peor desastre durante Eid al-Fitr”. ,"Newspapers have described the tragedy as ""the biggest in Tanzania's history"" and ""the worst-ever disaster during Eid al-Fitr"". ",The newspapers have described the disaster as “the worst in the history of Tanzania” and “the worst disaster during Eid al-Fitr”.,20.75,True,39,32,29,104,109,109,0.375,0.29357798165137616,0.26605504587155965,False,False,False,0.90625,False,False
"""Cómo los mensajes de revolución son transmitidos es crucial...es por esto que...los agentes del poder siempre han tratado de controlar los medios, trátese de los tambores de los esclavos señalando revueltas en las plantaciones del Caribe o las más contemporáneas formas de difusión que ahora incluyen Twitter y Facebook"": Annie Paul cree que Malcolm Gladwell está equivocado acerca del significado del rol de los medios sociales en las protestas egipcias. ","""How messages of revolution are transmitted is crucial...this is why...powerbrokers have always tried to control the media, whether these were the drums of the enslaved signaling revolt on Caribbean plantations or more contemporary forms of broadcasting which now include Twitter and Facebook"": Annie Paul thinks Malcolm Gladwell is wrong about the significance of the role of social media in the Egyptian protests. ","""How the messages of revolution are transmitted is crucial...is this why...the agents of the power have always tried to control the media, treat the drums of slaves as signs of revolutions in the Caribbean or the most contemporary forms of dissemination that now include Twitter and Facebook"": Annie Paul believes that Malcolm Gladwell is wrong about the meaning of the role of social media in the Egyptian protests.",34.25,True,121,77,78,387,354,349,0.31266149870801035,0.2175141242937853,0.22349570200573066,False,False,False,1.0129870129870129,False,False
"El Café Cubano subió un video del primer discurso del nuevo pontífice, mientras que Havana Times anunció que ""el presidente cubano Raúl Castro felicitó al Cardenal argentino Jorge Mario Bergoglio, elegido como el 266º Papa de la Iglesia Católica y cabeza del estado de la Ciudad del Vaticano"". ","El Cafe Cubano uploaded a video of the new pontiff's first speech, while Havana Times reported that ""Cuban President Raul Castro...congratulated Argentine Cardinal Jorge Mario Bergoglio, elected the 266th Pope of the Catholic Church and head of state of the Vatican City"". ",The Cuban government uploaded a video of Pope Francis speaking to the crowd at the opening of the new church in Havana.,15.875,True,89,61,24,246,231,98,0.3617886178861789,0.26406926406926406,0.24489795918367346,False,False,False,0.39344262295081966,False,False
China: El levantamiento de Guangdong se desplaza hasta Haimen ,"China: Guangdong Uprising, Now in Haimen · Global Voices ",The Guangdong Liberation Movement moves to Haimen,131.0,True,18,17,10,53,48,43,0.33962264150943394,0.3541666666666667,0.23255813953488372,False,False,False,0.5882352941176471,False,False
"Como otras cosas, la tecnología ha avanzado. ","Like other things, technology has moved on. ",,20.125,True,18,10,0,38,37,0,0.47368421052631576,0.2702702702702703,0.0,True,False,False,0.0,True,False
"Paraguay: Experiencias de una Inmigrante en Rosario, Argentina ","Paraguay: Experiences of an Immigrant in Rosario, Argentina · Global Voices ","Paraguay: Experiences of a Migrant in Rosario, Argentina",46.75,True,19,20,15,55,65,49,0.34545454545454546,0.3076923076923077,0.30612244897959184,False,False,False,0.75,False,False
"Recientemente, Marta y Najat visitaron Siria en el 2009, cuando mi primera nieta se casó con un sirio. ","Lately, Marta and Najat visited Syria in 2009, while my first granddaughter married a Syrian. ",,46.0,True,33,24,0,85,79,0,0.38823529411764707,0.3037974683544304,0.0,True,False,False,0.0,True,False
"El segundo de ellos publicó un enlace a este breve artículo de Fotos de una guerra, un blog en Tumblr, acerca de ""algunos héroes olvidades del Asedio de Sarajevo"" - la foto de James Mason de 1992 de recolectores de basura en Sarajevo, aocmpañada de esta nota: ","The latter posted a link to this short item from Pictures of War, a Tumblr blog, about ""some unsung heroes of the Sarajevo Siege"" - James Mason's 1992 photo of Sarajevo's garbage collectors, accompanied by this note: ","The second of them published a link to this short article on Tumblr, about ""some forgotten heroes of Sarajevo"" - the picture of James Mason from 1992, accompanied by this note:",38.0,True,86,53,39,213,180,146,0.40375586854460094,0.29444444444444445,0.2671232876712329,False,False,False,0.7358490566037735,False,False
Los mejores teóricos de la sicología y pedagogía clásica y moderna coinciden en que amar a sus hijos es suficiente. ,The best theoreticians of the classical and modern psychology and pedagogy agree it is enough to love your children. ,The best theorists of the classical and modern school of thought agree that loving your children is enough.,15.625,True,41,25,20,96,98,90,0.4270833333333333,0.25510204081632654,0.2222222222222222,False,False,False,0.8,False,False
"Mis mundos colisionan: escribir/bloguear enclaustrado, mis aventuras en tierras exóticas y una guerra que impactó a un blogger solitario de un modo que las noticias vespertinas nunca captarán. ","My worlds collide: cloistered writing/blogging, my adventures in exotic lands and a war that impacted one lone blogger in a way that the evening News will never capture. ","The world collides: writing/blogueing enclaustrated, my adventures in exotic lands and a war that impacted a solitary blogger.",68.0,True,61,37,29,165,142,109,0.3696969696969697,0.2605633802816901,0.26605504587155965,False,False,False,0.7837837837837838,False,False
"DPadua, de imaginarios.net/fluxos , resalta en su blog el lanzamiento de la película “Brad Will, uma noite mais nas barricadas” , acerca del camarógrafo de IndyMedia asesinado por los paramilitares en Oaxaca, México, en el 2006. ","DPadua, from imaginarios.net/fluxos, highlights in his blog the release of the movie ""Brad Will, uma noite mais nas barricadas"" , about the IndyMedia cameraman that was shot by the paramilitary in Oaxaca, Mexico, in 2006. ","DPadua, de imaginarios.net/fluxos , resalta en su blog el lanzamiento de la película “Brad Will, uma noite mais nas barricadas” , acerca del camarógrafo de IndyMedia asesinado por los paramilitares en Oaxaca, México, en el 2006.",60.0,True,75,62,74,193,187,193,0.38860103626943004,0.3315508021390374,0.38341968911917096,False,False,False,1.1935483870967742,False,False
- President Sarkozy: “No podrá lograrse la paz sin el reconocimiento de Jerusalén como la capital de dos estados y la garantía de libre accesso para todas las religiones a los sitios sagrados.” ,"- President Sarkozy: ""Peace cannot be achieved without the recognition of Jerusalem as the capital of two states and guaranteeing freedom of access to holy sites for all religions."" ",- President Sarkozy: “No can be achieved peace without Jerusalem as the capital of two states and the guarantee of free access to all religions to holy sites.”,22.375,True,55,37,33,161,153,132,0.3416149068322981,0.24183006535947713,0.25,False,False,False,0.8918918918918919,False,False
La recepción de su declaración ha sido muy grata y él ha sido muy felicitado por su confesión. ,The reception to this disclosure has generally been very warm with many praising him for 'coming out'. ,The reception of his declaration has been very kind and he has been very thanked for his confession.,22.75,True,28,21,19,77,86,83,0.36363636363636365,0.2441860465116279,0.2289156626506024,False,False,False,0.9047619047619048,False,False
"“No quiero que molesten a mis parientes y a las personas cercanas a mí”. naturalmente, el juez es un “verdadero hombre caucásico” también, así que entendió los tiernos sentimientos de Vusal y estuvo de acuerdo con él en eso. ","“I don’t want them to disturb my relatives and those close to me”. naturally, judge is “real Caucasian man” too, so he understood Vusal’s tender feelings and was with him on that. ","“I don’t want to offend my relatives and close friends.” naturally, the judge is a “true Caucasian” also, so he understood the tender feelings of Vusal and agreed with him on that.",26.25,True,70,45,43,186,148,149,0.3763440860215054,0.30405405405405406,0.28859060402684567,False,False,False,0.9555555555555556,False,False
Miles están varados en los aeropuertos. ,Thousands are stranded in the airports. ,The planes are scattered all over the airports.,46.0,True,14,9,9,34,34,40,0.4117647058823529,0.2647058823529412,0.225,False,False,False,1.0,False,False
Han pasado casi exactamente 20 años desde el día de Navidad de 1991 cuando el mando pasó del presidente soviético Mikhail Gorbachev al presidente ruso Boris Yeltsin. ,It has been almost exactly 20 years since Christmas Day in 1991 when power passed from Soviet President Mikhail Gorbachev to Russian President Boris Yeltsin. ,The Soviet Union has been in a state of political and economic collapse for over 20 years.,12.75,True,47,35,18,139,133,74,0.3381294964028777,0.2631578947368421,0.24324324324324326,False,False,False,0.5142857142857142,False,False
"Una vez que se determina, el tercer subcomité, al que yo pertenecía, investiga quién es el autor. ","Once that's determined, the third sub-committee, to which I belonged, investigate who the perpetrator is. ","Once the committee is determined, the third subcommittee, to which I belonged, investigates who is the author.",33.75,True,32,24,23,81,91,94,0.3950617283950617,0.26373626373626374,0.24468085106382978,False,False,False,0.9583333333333334,False,False
Ho Chi Sam espera un mayor respeto por los derechos de LGBT en Singapur. ,Ho Chi Sam looks forward to greater respect for LGBT rights in Singapore ,Ho Chi Sam waits for a greater respect for LGBT rights in Singapore.,127.0,True,21,14,14,59,60,56,0.3559322033898305,0.23333333333333334,0.25,False,False,False,1.0,False,False
"No ""renten"" sus mentes a sacerdotes y predicadores. ","Don't ""lease"" your mind to priests and preachers. ","No ""renten"" sus mentes a sacerdotes y predicadores.",102.0,True,18,14,17,44,42,44,0.4090909090909091,0.3333333333333333,0.38636363636363635,False,False,True,1.2142857142857142,False,False
"Las autoridades en Corea del Sur ya han acusado al Norte con anterioridad, incluyendo ataques similares en 2009 , 2011, y 2012 . ","South Korean authorities have accused the North of cyber attacks before, including similar attacks back in 2009, 2011, and 2012. ","The authorities in South Korea have already accused North Korea of previous attacks, including similar ones in 2009, 2011, and 2012.",29.625,True,38,25,25,106,109,112,0.3584905660377358,0.22935779816513763,0.22321428571428573,False,False,False,1.0,False,False
@Salamander: ¡Totalmente asombrada con el veredicto del #NGOtrial (juicio a las ONG)! ,@Salamander: In utter shock of the #NGOtrial verdict!! ,@Salamander: Totally shocked by the verdict of the #NGOtrial (trial of NGOs).,93.0,True,32,17,23,74,47,66,0.43243243243243246,0.3617021276595745,0.3484848484848485,False,False,False,1.3529411764705883,False,False
Las protestas en Gabón no han logrado hacer mella en el ciclo internacional de noticias pues todos los ojos siguen volcados hacia la crisis egipcia. ,Protests in Gabon have failed to make a dent in the international news cycle as all eyes are still turned towards the Egyptian crisis. ,,31.125,True,44,28,0,124,111,0,0.3548387096774194,0.25225225225225223,0.0,True,False,False,0.0,True,False
"Dijo que creyó que el hombre se casaría con ella, pero que prefirió no hacerlo. ","She said she thought that the man would marry her, but he chose not to. ","""He said that he believed that the man would marry her, but he preferred not to do it.""",14.4375,True,28,18,21,65,57,70,0.4307692307692308,0.3157894736842105,0.3,False,False,False,1.1666666666666667,False,False
"Lo peor no es que hayan bloqueado Facebook, sino la forma en la que lo han explicado... ","The worst thing is not the fact that Facebook has been blocked, but the was this has been explained... ","The worst thing is that they have blocked Facebook, but the way they have explained it is the worst thing.",45.25,True,26,22,22,71,84,87,0.36619718309859156,0.2619047619047619,0.25287356321839083,False,False,False,1.0,False,False
Pero ellos insistieron en que lo necesitaría cuando venga el momento de heredar y después que ellos fallezcan. ,But they insisted I will need it when the time comes for inheritance and what not after they pass away. ,,47.5,True,30,22,0,93,84,0,0.3225806451612903,0.2619047619047619,0.0,True,False,False,0.0,True,False
"Este año el día se conmemoró por primera vez (véase foto de arriba) y se distribuyeron los ""Premios Oso Pardo"" a los defensores de los derechos de los animales. ","This year the day was marked for the first time (photo above) and ""Brown Bear Awards"" were distributed to animal rights activists. ","This year the day was commemorated for the first time (see photo above) and were distributed the ""Pardo Awards"" to defenders of animal rights.",16.625,True,55,28,31,132,109,119,0.4166666666666667,0.25688073394495414,0.2605042016806723,False,False,False,1.1071428571428572,False,False
"Como siempre, AL (la Liga Awami) responde en la única forma que conoce a una amenaza islamista/derechista, ceder inmediatamente. ","As usual AL (Awami League) responds in only way it knows to an Islamist/Rightist threat, cave in immediately. ",,49.0,True,43,27,0,110,92,0,0.39090909090909093,0.29347826086956524,0.0,True,False,False,0.0,True,False
¿Por qué viaja el Presidente Obama a El Salvador en marzo? ,Why is President Obama Traveling to El Salvador in March? · Global Voices ,Why does the President Obama travel to El Salvador in March?,49.0,True,16,17,12,48,61,50,0.3333333333333333,0.2786885245901639,0.24,False,False,False,0.7058823529411765,False,False
La desagradable fascinación por los apodos y los rasgos faciales cruza la línea entre dos nociones completamente diferentes. ,The disgusting fascination with surnames and facial features crosses the line between two completely different notions. ,The unpleasant fascination for the facial features crosses the line between two completely different concepts.,37.0,True,35,20,16,107,104,96,0.32710280373831774,0.19230769230769232,0.16666666666666666,False,False,False,0.8,False,False
"Habla Sarney: ""Puedo explicar todos los trucos sucios, quiero decir, acusaciones"". ","Speak up Sarney: ""I can explain all the dirty tricks, I mean, charges"". ","Habla Sarney: ""I can explain all the dirty tricks, I mean, accusations"".",77.0,True,28,21,19,72,59,61,0.3888888888888889,0.3559322033898305,0.3114754098360656,False,False,True,0.9047619047619048,False,False
"El blog Via Recta extendió las críticas sobre las prácticas y políticas de Israel en un post llamado ""Israel's Moral Bankruptcy"" donde Phillip I dice: ","Via Recta blog expands the criticism of Israeli practices and policies. In a post titled ""Israel's Moral Bankruptcy"", Philip I said: ","The blog Via Recta extended the criticism of the practices and policies of Israel in a post called ""Israel's moral bankruptcy"" where Phillip I says:",93.0,True,39,30,30,126,112,124,0.30952380952380953,0.26785714285714285,0.24193548387096775,False,False,False,1.0,False,False
Helen está preparando actualmente la página web de GP Common y cree que podría ser beneficioso tener una clara idea de cómo son las obras benéficas en China para quienes lean en inglés. ,"Helen is currently preparing for GP Common web site, and thinks it would be beneficial to have a clear idea on what is out there on Chinese philanthropy to readers in English. ",,36.25,True,54,37,0,153,144,0,0.35294117647058826,0.2569444444444444,0.0,True,False,False,0.0,True,False
"Su esposo murió, la dejó con ocho hijos. ","Her husband died, leaving her with eight boys and girls. ","The husband died, the wife left with eight children.",34.75,True,18,13,11,33,47,44,0.5454545454545454,0.2765957446808511,0.25,False,False,False,0.8461538461538461,False,False
"WillyJ, que escribe en Random Thoughts and Musings, está confundido por la decisión de la Corte: ",WillyJ writing at Random Thoughts and Musings is puzzled by the 7-4-4 decision of the Court: ,,68.0,True,29,26,0,81,77,0,0.35802469135802467,0.33766233766233766,0.0,True,False,False,0.0,True,False
Yéle Corps empleó 2000 personas a la vez de los campamentos para limpiar las calles y recoger basura. ,"Yéle Corps employed 2,000 people at a time from the tent camps to clean streets and collect garbage. ",The army of the Yéle Corps used 2000 people at once to clean the streets and collect garbage.,70.0,True,32,24,21,84,83,76,0.38095238095238093,0.2891566265060241,0.27631578947368424,False,False,False,0.875,False,False
"Los destinos más atractivos son los Países Bajos (15,3%), Suiza (10,6%), Islas Vírgenes Británicas (8,3%), EEUU (7,3%). ","The most attractive destinations are Netherlands (15,3%), Switzerland (10,6%), British Virgin Islands (8,3%), USA (7,3%). ","The most attractive destinations are the Netherlands (15,3%), the United Kingdom (10,6%), the United States (7,3%), and the United States (7,3%).",7.5,True,49,32,37,103,107,125,0.47572815533980584,0.29906542056074764,0.296,False,False,False,1.15625,False,False
"@Egyptocracy: #SCAF dilema no.1: 8 oficiales fueron secuestrados por los manifestantes para presionar #EgyArmy, pero espera, SCAF no está segura si esos 8 pertenecen al ejército. ","@Egyptocracy: #SCAF dilemma no.1: 8 officers were held by protesters to pressure #EgyArmy, but wait, SCAF not sure if those 8 belong to the army. ","@Egyptocracy: #SCAF dilema no.1: 8 oficiales fueron secuestrados por los manifestantes para presionar #EgyArmy, but espera, SCAF no is sure if those 8 are the army.",51.25,True,64,44,55,153,121,139,0.41830065359477125,0.36363636363636365,0.39568345323741005,False,False,True,1.25,False,False
"Algunos de sus razonamientos, que sugieren que no dejó Sudafrica, donde se escondía, en forma voluntaria, se presentan a continuación: ","Below is part of their reasoning for suggesting that he did not leave South Africa, where he was hiding, voluntarily: ","Some of his reasoning, which seem to suggest that he did not leave Africa, where he hid, in a voluntary manner, are presented in the following manner:",30.125,True,42,24,32,115,98,124,0.3652173913043478,0.24489795918367346,0.25806451612903225,False,False,False,1.3333333333333333,False,False
"Jeremy Goldberg de Millennial Challenge hace un repaso a la historia de las medallas olímpicas de Uganda, y habla sobre el equipo olímpico ugandés en Beijing, compuesto de 12 atletas. ","Jeremy Goldberg of Millennial Challenge gives an overview of Uganda's Olympic medal history and comments on the Ugandan Olympic team in Beijing, comprised of 12 athletes. ","Jeremy Goldberg de Millennial Challenge makes a review of the Olympic Games in Uganda, and speaks about the Ugandan Olympic team in Beijing, composed of 12 athletes.",37.5,True,55,35,35,154,145,139,0.35714285714285715,0.2413793103448276,0.2517985611510791,False,False,False,1.0,False,False
El blog Voces con Futura se encarga de publicar una gran parte de los carteles anónimos que han llenado las plazas durante las protestas. ,Blog Voces con Futura (Voices with a Future) publishes a large portion of the anonymous posters that have filled the plazas during the protests. ,The blog Voces with Futura is responsible for publishing a large part of the anonymous posters that have been circulating in the squares during the protests.,34.25,True,40,35,30,114,121,132,0.3508771929824561,0.2892561983471074,0.22727272727272727,False,False,False,0.8571428571428571,False,False
"Citó los ataques de los grupos milicianos contra los negocios y casas de los tártaros crimeanos en los últimos veinte años, la inadecuada implementación de las protecciones a los pueblos autóctonos y la población minoritaria, la actitud alarmista hacia su grupo musulmán minoritario, incriminado sin causa por extremismo y al que se le niegan permisos de tierras para construir un nuevo sobornaya mechet’, entre otras cosas. ","He cited the attacks by militia groups on Crimean Tatar businesses and homes over the last twenty years, the inadequate implementation of protections for the indigenous people and the minority population, the alarmist attitude towards their Muslim minority group, framed without cause for extremism and denied land permits to build a new sobornaya mechet’, and so on. ",,24.625,True,129,70,0,359,311,0,0.3593314763231198,0.22508038585209003,0.0,True,False,False,0.0,True,False
@FizaBatoolGilan: @abidbeli- Estaba con él cuando se lo ordenó y estoy tuiteando estando en Pakistán. ,@FizaBatoolGilan: @abidbeli- I was with him when he ordered & I'm tweeting while sitting in Pakistan . ,@FizaBatoolGilan: @abidbeli- I was with him when he ordered it and I'm talking on the phone while I'm in Pakistan.,191.0,True,38,32,35,87,86,95,0.4367816091954023,0.37209302325581395,0.3684210526315789,False,False,False,1.09375,False,False
Los libros son increíblemente caros en Chile. ,Books are incredibly expensive in Chile. ,The books are very expensive in Chile.,49.75,True,14,8,8,39,35,32,0.358974358974359,0.22857142857142856,0.25,False,False,False,1.0,False,False
"Sin embargo, los desafíos son muchos. ","However, there are many challenges. ",,20.75,True,13,8,0,32,31,0,0.40625,0.25806451612903225,0.0,True,False,False,0.0,True,False
Abou Abd El-Barri cree que la mejor manera es que todas las mujeres musulmanas usen el velo: ,Abou Abd El-Barri thinks the best way is for all Muslim women to wear the veil: ,,47.5,True,32,22,0,76,64,0,0.42105263157894735,0.34375,0.0,True,False,False,0.0,True,False
"Cuando tengo hambre, regreso a casa, almuerzo y regreso a Shahbag. ","When I am hungry, I come back home, eat my lunch and go back to Shahbag. ","When I have hunger, I return home, eat, and return to Shahbag.",23.875,True,27,21,17,56,57,51,0.48214285714285715,0.3684210526315789,0.3333333333333333,False,False,False,0.8095238095238095,False,False
El sitio ouestaf.com revela cuáles países africanos se abstuvieron de votar: ,The site ouestaf.com reveals which African countries abstained from voting: ,The site ouestaf.com reveals which African countries abstained from voting:,79.5,True,26,17,16,66,66,66,0.3939393939393939,0.25757575757575757,0.24242424242424243,False,False,False,0.9411764705882353,False,False
"No sé cómo se puede resolver este tema, y me pregunto cómo nosotros, como seres humanos y musulmanes podemos dormir por las noches mientras la situación de los somalíes se deteriora al punto que la piratería se ha convertido en la profesión elegida de algunos de ellos. ","I don't know how this issue can be resolved, and I wonder how we as human beings and Muslims can sleep at night while the situation of the Somalis is deteriorating to the extent that piracy has become the chosen profession for some of them. ","No idea how to solve this issue, and I wonder how we, as human beings and Muslims, can sleep at night while the situation of the Somalian pirates is deteriorating to the point that piracy is becoming the chosen profession of some of them.",14.6875,True,81,52,51,223,196,195,0.3632286995515695,0.2653061224489796,0.26153846153846155,False,False,False,0.9807692307692307,False,False
"Sara Díaz (@SaritaDiaz_93), editora de natación sincronizada en vavel.com.es, Ariadna Bassols (@aribassols), entrenadora de gimnasia artística, y Cl.J.León (@tirant_el_blanc) publicaron en Twitter: ","Sara Díaz (@SaritaDiaz_93), editor on synchronized swimming at vavel.com.es, Ariadna Bassols (@aribassols), artistic gymnastics coach, and Cl.J.León (@tirant_el_blanc) tweeted as follows: ",,44.5,True,78,63,0,176,167,0,0.4431818181818182,0.3772455089820359,0.0,True,False,False,0.0,True,False
Millones de personas en el subcontinente indio no tienen acceso a la electricidad y el sector energético está plagado de corrupción e ineficiencia. ,"Millions of people in the Indian sub-continent have no access to electricity, and the power sector is plagued by corruption and inefficiency. ","The Indian electricity sector is plagued by corruption, inefficiency and inefficiencies.",11.0625,True,41,30,17,125,120,78,0.328,0.25,0.21794871794871795,False,False,False,0.5666666666666667,False,False
